Node ID,Is_Origin,Is_Destination,Origin_SA1,Origin_SA2,Destination_SA1,Destination_SA2,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight,Link ID,Adjacent Node,Link Weight
105619,0,0,0,0,0,0,971743308,105620,447.05596403975727,971743336_rev,105647,301.41400666941905,1319772956_rev,105644,16.30401821820695,,,,,,,,,,,,,,,,,,,,,,,,,,,
105620,0,0,0,0,0,0,971743308_rev,105619,447.05596403975727,971743335,105647,147.08866967795538,1319772949,105648,22.934918704188036,,,,,,,,,,,,,,,,,,,,,,,,,,,
105621,0,0,0,0,0,0,collapsed_101590_105621_198463,198463,437.73859164256487,collapsed_105623_42129_105621,42129,54.15011146996293,collapsed_77701_191834_105621,191834,1093.7747925199671,,,,,,,,,,,,,,,,,,,,,,,,,,,
105624,0,0,0,0,0,0,971743313,105625,487.5122432710028,1319772946,198465,16.800671007200243,1319772947_rev,105648,68.24448210207045,,,,,,,,,,,,,,,,,,,,,,,,,,,
105625,0,0,0,0,0,0,971743313_rev,105624,487.5122432710028,1319772954,105644,68.8968382611496,1319772955_rev,105626,16.60428312168448,,,,,,,,,,,,,,,,,,,,,,,,,,,
105626,0,0,0,0,0,0,971743314,105627,242.84627133016554,1319772952_rev,105641,61.04362793129566,1319772955,105625,16.60428312168448,,,,,,,,,,,,,,,,,,,,,,,,,,,
105627,0,0,0,0,0,0,971743314_rev,105626,242.84627133016554,971743329,105641,253.83134870757954,1319772933,105643,16.307729230412104,,,,,,,,,,,,,,,,,,,,,,,,,,,
105628,0,0,0,0,0,0,971743315,105629,123.78432911946258,971743320,98551,113.47448560677174,1319772929_rev,105634,13.205076916859447,,,,,,,,,,,,,,,,,,,,,,,,,,,
105629,0,0,0,0,0,0,971743315_rev,105628,123.78432911946258,971743319,105632,75.63635998459456,1319772945,105630,11.807340715173682,,,,,,,,,,,,,,,,,,,,,,,,,,,
105630,0,0,0,0,0,0,971743316,77697,79.96350289458194,1319772944,198465,34.60265479975822,1319772945_rev,105629,11.807340715173682,,,,,,,,,,,,,,,,,,,,,,,,,,,
105632,0,0,0,0,0,0,971743318,77697,14.775592285278377,971743319_rev,105629,75.63635998459456,collapsed_105631_98551_105632,98551,40.937437441082935,,,,,,,,,,,,,,,,,,,,,,,,,,,
105634,0,0,0,0,0,0,collapsed_98552_98551_105634,98551,154.5605754998077,1319772929,105628,13.205076916859447,1319772930_rev,105643,61.938792399875666,,,,,,,,,,,,,,,,,,,,,,,,,,,
105641,0,0,0,0,0,0,971743329_rev,105627,253.83134870757954,1319772952,105626,61.04362793129566,1319772957_rev,105642,14.304236139298393,,,,,,,,,,,,,,,,,,,,,,,,,,,
105642,0,0,0,0,0,0,971743330,105643,269.33806536841956,collapsed_198446_198428_105642,198428,279.38670589571495,1319772957,105641,14.304236139298393,,,,,,,,,,,,,,,,,,,,,,,,,,,
105643,0,0,0,0,0,0,971743330_rev,105642,269.33806536841956,collapsed_105646_105645_105643,105645,90.6079258615644,1319772930,105634,61.938792399875666,1319772933_rev,105627,16.307729230412104,,,,,,,,,,,,,,,,,,,,,,,,
105644,0,0,0,0,0,0,971743331,105645,292.67635176968105,1319772954_rev,105625,68.8968382611496,1319772956,105619,16.30401821820695,,,,,,,,,,,,,,,,,,,,,,,,,,,
105645,0,0,0,0,0,0,971743331_rev,105644,292.67635176968105,collapsed_105646_105645_105643,105643,90.6079258615644,971743333,105647,20.283921044214903,971743334,105648,171.34113071153598,,,,,,,,,,,,,,,,,,,,,,,,
105647,0,0,0,0,0,0,971743333_rev,105645,20.283921044214903,971743335_rev,105620,147.08866967795538,971743336,105619,301.41400666941905,,,,,,,,,,,,,,,,,,,,,,,,,,,
105648,0,0,0,0,0,0,971743334_rev,105645,171.34113071153598,1319772947,105624,68.24448210207045,1319772949_rev,105620,22.934918704188036,,,,,,,,,,,,,,,,,,,,,,,,,,,
105649,0,0,0,0,0,0,971743337,105650,213.48830879678016,1302912486_rev,191975,12.846899684144308,collapsed_191976_105649_161964,161964,174.48522053885551,1302912523,161963,157.54540449318515,,,,,,,,,,,,,,,,,,,,,,,,
105650,0,0,0,0,0,0,971743337_rev,105649,213.48830879678016,971743371,105655,75.19960739958512,collapsed_191973_109537_105650,109537,12.835594051559681,1302912482_rev,191972,12.962236495081989,,,,,,,,,,,,,,,,,,,,,,,,
105651,0,0,0,0,0,0,971743342,105652,271.8107869664612,1302991160_rev,192133,13.253706541580911,1302991168_rev,109609,75.07195464477071,,,,,,,,,,,,,,,,,,,,,,,,,,,
105652,0,0,0,0,0,0,971743342_rev,105651,271.8107869664612,975170572_rev,109613,170.07742972547427,1302991151_rev,109668,18.43947520721061,1302991152,192129,23.62704161194486,,,,,,,,,,,,,,,,,,,,,,,,
105655,0,0,0,0,0,0,971743371_rev,105650,75.19960739958512,1302912510_rev,191994,12.757272070844389,collapsed_105654_109570_105655,109570,25.78501429015632,,,,,,,,,,,,,,,,,,,,,,,,,,,
105747,0,0,0,0,0,0,,105748,110.49427660380739,collapsed_151727_105747_105747,105747,75.930416825296,collapsed_151727_105747_105747,105747,75.930416825296,,,,,,,,,,,,,,,,,,,,,,,,,,,
105748,0,0,0,0,0,0,_rev,105747,110.49427660380739,,105748,0.0,_rev,105748,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
105861,0,0,0,0,0,0,972055679,105862,13.933240351633707,1303357648_rev,105862,13.933240351633707,collapsed_102564_105897_105861,105897,410.6504825482843,,,,,,,,,,,,,,,,,,,,,,,,,,,
105862,0,0,0,0,0,0,972055679_rev,105861,13.933240351633707,1303357648,105861,13.933240351633707,1303357858,105865,72.99986325164384,,,,,,,,,,,,,,,,,,,,,,,,,,,
105865,0,0,0,0,0,0,972055683,105866,13.03075160987361,1303357857,105866,13.03075160987361,1303357858_rev,105862,72.99986325164384,,,,,,,,,,,,,,,,,,,,,,,,,,,
105866,0,0,0,0,0,0,972055683_rev,105865,13.03075160987361,1303357857_rev,105865,13.03075160987361,1303357861,191779,1263.8899042864377,,,,,,,,,,,,,,,,,,,,,,,,,,,
105869,0,0,0,0,0,0,972055685,105870,171.90748087283197,972055686_rev,105871,321.0657299481119,1303357657_rev,105872,12.993764955949006,,,,,,,,,,,,,,,,,,,,,,,,,,,
105870,0,0,0,0,0,0,972055685_rev,105869,171.90748087283197,1303357655,105891,93.40011286004481,collapsed_192551_105870_105893,105893,109.87318818945319,,,,,,,,,,,,,,,,,,,,,,,,,,,
105871,0,0,0,0,0,0,972055686,105869,321.0657299481119,1303357656_rev,105890,120.77773029398324,1303357699_rev,105883,12.719623253983585,,,,,,,,,,,,,,,,,,,,,,,,,,,
105872,0,0,0,0,0,0,972055687,105873,401.60096287016654,1303357657,105869,12.993764955949006,collapsed_105863_105872_192553,192553,83.16342035328216,,,,,,,,,,,,,,,,,,,,,,,,,,,
105873,0,0,0,0,0,0,972055687_rev,105872,401.60096287016654,1303357704,192494,12.596204849164232,1303357705_rev,192494,12.596204849164232,,,,,,,,,,,,,,,,,,,,,,,,,,,
105882,0,0,0,0,0,0,972055696,105883,121.8023142568342,collapsed_192492_105882_192490,192490,13.049873316106531,1303357711,192475,7.123900125667925,,,,,,,,,,,,,,,,,,,,,,,,,,,
105883,0,0,0,0,0,0,972055696_rev,105882,121.8023142568342,1303357699,105871,12.719623253983585,1303357816,192488,205.58124391388557,,,,,,,,,,,,,,,,,,,,,,,,,,,
105884,0,0,0,0,0,0,972055697,105885,237.41458060373643,1303357815_rev,105933,12.967668986938413,collapsed_105935_192560_105884,192560,459.1559179593612,,,,,,,,,,,,,,,,,,,,,,,,,,,
105885,0,0,0,0,0,0,972055697_rev,105884,237.41458060373643,972055703_rev,105894,12.315213726839163,1303357811,105894,12.315213726839163,,,,,,,,,,,,,,,,,,,,,,,,,,,
105886,0,0,0,0,0,0,972055698,105887,149.75144437493134,972055701_rev,105892,12.707174892220072,1303357802_rev,105892,12.707174892220072,,,,,,,,,,,,,,,,,,,,,,,,,,,
105887,0,0,0,0,0,0,972055698_rev,105886,149.75144437493134,collapsed_105888_105893_105887,105893,275.18764514083495,1303357806,192554,58.99643608224182,,,,,,,,,,,,,,,,,,,,,,,,,,,
105890,0,0,0,0,0,0,972055700,105891,12.529659211332445,1303357654_rev,105891,12.529659211332445,1303357656,105871,120.77773029398324,,,,,,,,,,,,,,,,,,,,,,,,,,,
105891,0,0,0,0,0,0,972055700_rev,105890,12.529659211332445,1303357654,105890,12.529659211332445,1303357655_rev,105870,93.40011286004481,,,,,,,,,,,,,,,,,,,,,,,,,,,
105892,0,0,0,0,0,0,972055701,105886,12.707174892220072,1303357802,105886,12.707174892220072,1303357803_rev,192552,96.91357872315177,,,,,,,,,,,,,,,,,,,,,,,,,,,
105893,0,0,0,0,0,0,collapsed_105888_105893_105887,105887,275.18764514083495,collapsed_192551_105870_105893,105870,109.87318818945319,1303357801,192552,13.111635718070682,,,,,,,,,,,,,,,,,,,,,,,,,,,
105894,0,0,0,0,0,0,972055703,105885,12.315213726839163,1303357810,192558,83.08151770561346,1303357811_rev,105885,12.315213726839163,,,,,,,,,,,,,,,,,,,,,,,,,,,
105895,0,0,0,0,0,0,972055704,105896,11.621969757500372,1303357641,105896,11.621969757500372,collapsed_192456_105895_68325,68325,379.47960314395056,,,,,,,,,,,,,,,,,,,,,,,,,,,
105896,0,0,0,0,0,0,972055704_rev,105895,11.621969757500372,1303357641_rev,105895,11.621969757500372,1303357642,105899,100.84442125951591,,,,,,,,,,,,,,,,,,,,,,,,,,,
105897,0,0,0,0,0,0,972055705,105898,11.791236957737441,1303357646_rev,105898,11.791236957737441,collapsed_102564_105897_105861,105861,410.6504825482843,,,,,,,,,,,,,,,,,,,,,,,,,,,
105898,0,0,0,0,0,0,972055705_rev,105897,11.791236957737441,1303357646,105897,11.791236957737441,1303357647_rev,105904,80.1661226932856,,,,,,,,,,,,,,,,,,,,,,,,,,,
105899,0,0,0,0,0,0,972055706,105900,207.24171487800479,1303357642_rev,105896,100.84442125951591,1303357719,105904,13.944431483935505,,,,,,,,,,,,,,,,,,,,,,,,,,,
105900,0,0,0,0,0,0,972055706_rev,105899,207.24171487800479,collapsed_192498_105901_105900,105901,13.679248600671142,1303357713,192490,8.664840793883542,,,,,,,,,,,,,,,,,,,,,,,,,,,
105901,0,0,0,0,0,0,972055707,105902,216.6438941107621,collapsed_192498_105901_105900,105900,13.679248600671142,collapsed_105969_105901_192475,192475,46.87627525948055,,,,,,,,,,,,,,,,,,,,,,,,,,,
105902,0,0,0,0,0,0,972055707_rev,105901,216.6438941107621,972055713_rev,105911,13.252484040548342,1303357739,105911,13.252484040548342,,,,,,,,,,,,,,,,,,,,,,,,,,,
105903,0,0,0,0,0,0,972055708,105904,62.12136714862328,collapsed_105905_105921_105903,105921,76.52582131390753,1303357747_rev,192510,16.187259833014068,,,,,,,,,,,,,,,,,,,,,,,,,,,
105904,0,0,0,0,0,0,972055708_rev,105903,62.12136714862328,1303357647,105898,80.1661226932856,1303357719_rev,105899,13.944431483935505,,,,,,,,,,,,,,,,,,,,,,,,,,,
105911,0,0,0,0,0,0,972055713,105902,13.252484040548342,1303357738,192510,53.443137543795494,1303357739_rev,105902,13.252484040548342,,,,,,,,,,,,,,,,,,,,,,,,,,,
105921,0,0,0,0,0,0,collapsed_105920_105921_101810,101810,593.7485043854284,collapsed_192501_105921_105922,105922,25.177026749829153,collapsed_105905_105921_105903,105903,76.52582131390753,,,,,,,,,,,,,,,,,,,,,,,,,,,
105922,0,0,0,0,0,0,collapsed_105924_105922_192516,192516,553.8964247574047,collapsed_192501_105921_105922,105921,25.177026749829153,1303357737,192510,16.433675554245877,,,,,,,,,,,,,,,,,,,,,,,,,,,
105927,0,0,0,0,0,0,972055722,105928,46.51999992309857,1303357676_rev,192475,147.99527827732118,collapsed_192476_105927_192474,192474,43.16235751525734,,,,,,,,,,,,,,,,,,,,,,,,,,,
105928,0,0,0,0,0,0,972055722_rev,105927,46.51999992309857,collapsed_192472_192473_105928,192473,13.48435521437981,1303357692_rev,192474,14.028155884142624,1303357693_rev,105931,73.75988485529697,,,,,,,,,,,,,,,,,,,,,,,,
105929,0,0,0,0,0,0,1303357675,192474,17.446548720114205,1303357691_rev,192473,14.104655237974043,1303357786_rev,192466,225.27113266333362,,,,,,,,,,,,,,,,,,,,,,,,,,,
105931,0,0,0,0,0,0,972055724,105932,12.968641691554378,1303357693,105928,73.75988485529697,1303357696_rev,192488,131.02042566282944,,,,,,,,,,,,,,,,,,,,,,,,,,,
105932,0,0,0,0,0,0,972055724_rev,105931,12.968641691554378,collapsed_192460_105932_192549,192549,328.6694473341953,1303357695,192473,73.89429771706448,,,,,,,,,,,,,,,,,,,,,,,,,,,
105933,0,0,0,0,0,0,972055725,105934,459.8931113942825,1303357697_rev,192489,72.06052827057718,1303357815,105884,12.967668986938413,,,,,,,,,,,,,,,,,,,,,,,,,,,
105934,0,0,0,0,0,0,972055725_rev,105933,459.8931113942825,1303357796,192549,71.11011949203525,1303357819_rev,192560,13.692894782450084,,,,,,,,,,,,,,,,,,,,,,,,,,,
105938,0,0,0,0,0,0,collapsed_105937_105938_105941,105941,86.68057366422921,collapsed_110620_105941_105938,105941,326.71126819079655,collapsed_68321_192557_105938,192557,141.4624726306096,,,,,,,,,,,,,,,,,,,,,,,,,,,
105941,0,0,0,0,0,0,collapsed_110620_105941_105938,105938,326.71126819079655,collapsed_105937_105938_105941,105938,86.68057366422921,1303357842_rev,192569,72.61098881560717,,,,,,,,,,,,,,,,,,,,,,,,,,,
105942,0,0,0,0,0,0,collapsed_105943_105942_192569,192569,85.73032900293545,collapsed_192571_192557_105942,192557,173.19687890773096,1303357851_rev,192568,16.316907700147475,,,,,,,,,,,,,,,,,,,,,,,,,,,
105944,0,0,0,0,0,0,972055731,105945,375.8636532046828,972055732_rev,105946,369.92420144996015,1303357835_rev,105947,12.928605536380077,,,,,,,,,,,,,,,,,,,,,,,,,,,
105945,0,0,0,0,0,0,972055731_rev,105944,375.8636532046828,collapsed_108702_108701_105945,108701,23.115363417188103,1303357833,105946,64.22321586623417,,,,,,,,,,,,,,,,,,,,,,,,,,,
105946,0,0,0,0,0,0,972055732,105944,369.92420144996015,1303357832,192561,13.942020751061197,1303357833_rev,105945,64.22321586623417,,,,,,,,,,,,,,,,,,,,,,,,,,,
105947,0,0,0,0,0,0,972055733,105948,282.9812671046993,1303357835,105944,12.928605536380077,1303357836_rev,192562,161.8670188846545,,,,,,,,,,,,,,,,,,,,,,,,,,,
105948,0,0,0,0,0,0,972055733_rev,105947,282.9812671046993,972055734_rev,105949,173.63107004668439,1303357821,109182,14.984403884736691,,,,,,,,,,,,,,,,,,,,,,,,,,,
105949,0,0,0,0,0,0,972055734,105948,173.63107004668439,972055735_rev,105950,12.854109066295878,1303357822_rev,105950,12.854109066295878,,,,,,,,,,,,,,,,,,,,,,,,,,,
105950,0,0,0,0,0,0,972055735,105949,12.854109066295878,1303357822,105949,12.854109066295878,1303357823_rev,192562,201.44423957089998,,,,,,,,,,,,,,,,,,,,,,,,,,,
105954,0,0,0,0,0,0,collapsed_105953_105954_105955,105955,359.7060573676326,1303357837,192562,12.798011613262615,1303357838_rev,192563,72.45207367258564,,,,,,,,,,,,,,,,,,,,,,,,,,,
105955,0,0,0,0,0,0,collapsed_105953_105954_105955,105954,359.7060573676326,1303357826_rev,192563,286.90980877649906,1303357828,192564,12.746401588566497,,,,,,,,,,,,,,,,,,,,,,,,,,,
105957,0,0,0,0,0,0,972055739,105958,12.871701744692269,972055740_rev,105958,12.871701744692269,1303357830_rev,192564,191.2054176223686,,,,,,,,,,,,,,,,,,,,,,,,,,,
105958,0,0,0,0,0,0,972055739_rev,105957,12.871701744692269,972055740,105957,12.871701744692269,1303357829,192566,82.771953243222,,,,,,,,,,,,,,,,,,,,,,,,,,,
105959,0,0,0,0,0,0,972055741,105960,12.590870931560268,1303357853,105960,12.590870931560268,1303357854_rev,192565,90.69325110898527,,,,,,,,,,,,,,,,,,,,,,,,,,,
105960,0,0,0,0,0,0,972055741_rev,105959,12.590870931560268,1303357852,192568,397.92600262224835,1303357853_rev,105959,12.590870931560268,,,,,,,,,,,,,,,,,,,,,,,,,,,
105966,0,0,0,0,0,0,972055745,20445,203.6155450088711,1303357734,109049,20.24236820878225,1303357753_rev,192516,7.5186740652481685,,,,,,,,,,,,,,,,,,,,,,,,,,,
105986,0,0,0,0,0,0,972055759,105987,324.1885272787599,collapsed_105981_105986_108701,108701,450.55123364449423,1303357774_rev,105988,151.28169156045925,,,,,,,,,,,,,,,,,,,,,,,,,,,
105987,0,0,0,0,0,0,972055759_rev,105986,324.1885272787599,972055760_rev,105988,354.66348479054227,collapsed_192469_105987_20445,20445,21.569083122678045,,,,,,,,,,,,,,,,,,,,,,,,,,,
105988,0,0,0,0,0,0,972055760,105987,354.66348479054227,1303357669_rev,192466,15.084949041252035,collapsed_105965_105988_192486,192486,29.238788700020606,1303357774,105986,151.28169156045925,,,,,,,,,,,,,,,,,,,,,,,,
106005,0,0,0,0,0,0,972108664,106005,0.0,972108664_rev,106005,0.0,1319772877_rev,106008,25.94776196753333,,,,,,,,,,,,,,,,,,,,,,,,,,,
106008,0,0,0,0,0,0,collapsed_106010_106008_106008,106008,348.25336558728264,collapsed_106010_106008_106008,106008,348.25336558728264,1319772877,106005,25.94776196753333,,,,,,,,,,,,,,,,,,,,,,,,,,,
106305,0,0,0,0,0,0,collapsed_15728_15729_106305,15729,91.80415606100962,972182081,106305,0.0,972182081_rev,106305,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
106822,0,0,0,0,0,0,collapsed_156459_106822_9171,9171,465.2314350622433,collapsed_106821_106822_91626,91626,24.61761421586877,collapsed_106825_87987_106822,87987,301.97062943888596,collapsed_159518_106822_88203,88203,436.8440668771216,,,,,,,,,,,,,,,,,,,,,,,,
106827,0,0,0,0,0,0,972702713_rev,88471,27.399794371442425,972702714_rev,97822,28.502513639882917,collapsed_211407_90397_106827,90397,206.64084003095795,,,,,,,,,,,,,,,,,,,,,,,,,,,
106828,0,0,0,0,0,0,972702715,97812,3.963259052230813,collapsed_97818_97821_106828,97821,26.669573304135707,collapsed_211215_97809_106828,97809,200.76229374942426,,,,,,,,,,,,,,,,,,,,,,,,,,,
106857,0,0,0,0,0,0,collapsed_106858_106857_106859,106859,25.963049594537303,collapsed_106861_106857_35403,35403,49.40988302373085,1022243960,61450,7.380724862663617,collapsed_125433_106857_61366,61366,116.93104636809859,,,,,,,,,,,,,,,,,,,,,,,,
106859,0,0,0,0,0,0,collapsed_106860_106859_61450,61450,25.915881790791524,1022243959,4778,65.02107425504848,collapsed_106858_106857_106859,106857,25.963049594537303,,,,,,,,,,,,,,,,,,,,,,,,,,,
106955,0,0,0,0,0,0,972875194,76502,12.212585152765936,972875197,39754,47.93445086251359,collapsed_177641_92413_106955,92413,194.96208193819996,,,,,,,,,,,,,,,,,,,,,,,,,,,
106995,0,0,0,0,0,0,,106996,16.262942189641862,,107009,99.10748971480812,collapsed_107007_106999_106995,106999,21.277926046016223,,,,,,,,,,,,,,,,,,,,,,,,,,,
106996,0,0,0,0,0,0,_rev,106995,16.262942189641862,_rev,107010,99.23591495586584,,107020,3.9292279923735474,,,,,,,,,,,,,,,,,,,,,,,,,,,
106997,0,0,0,0,0,0,,106998,84.88027801896033,,106999,19.407368041904004,_rev,214753,4.004530013568738,,,,,,,,,,,,,,,,,,,,,,,,,,,
106998,0,0,0,0,0,0,_rev,106997,84.88027801896033,,123232,16.53421619096224,collapsed_106992_106998_123233,123233,82.91710729533106,,,,,,,,,,,,,,,,,,,,,,,,,,,
106999,0,0,0,0,0,0,,107000,480.21657631180705,_rev,106997,19.407368041904004,collapsed_107007_106999_106995,106995,21.277926046016223,,,,,,,,,,,,,,,,,,,,,,,,,,,
107000,0,0,0,0,0,0,_rev,106999,480.21657631180705,,107006,345.8489599855463,,125086,17.96460488180239,,,,,,,,,,,,,,,,,,,,,,,,,,,
107006,0,0,0,0,0,0,_rev,107000,345.8489599855463,_rev,107080,18.368127548302102,collapsed_122518_122515_107006,122515,26.467711020678905,,,,,,,,,,,,,,,,,,,,,,,,,,,
107009,0,0,0,0,0,0,_rev,106995,99.10748971480812,,215190,16.85249613568212,_rev,107010,16.485122684902795,,,,,,,,,,,,,,,,,,,,,,,,,,,
107010,0,0,0,0,0,0,,106996,99.23591495586584,collapsed_107059_107010_107052,107052,702.6395087335623,_rev,107052,16.83649106555645,,107009,16.485122684902795,,,,,,,,,,,,,,,,,,,,,,,,
107020,0,0,0,0,0,0,,107021,450.57634947858946,collapsed_215192_107020_214753,214753,16.937110956892408,_rev,106996,3.9292279923735474,,,,,,,,,,,,,,,,,,,,,,,,,,,
107021,0,0,0,0,0,0,_rev,107020,450.57634947858946,collapsed_214752_214753_107021,214753,467.1340404619607,collapsed_69678_107054_107021,107054,221.38625996331612,,,,,,,,,,,,,,,,,,,,,,,,,,,
107050,0,0,0,0,0,0,,107051,16.637944140880155,,107052,97.88970206499613,_rev,107055,5.580016277221097,,,,,,,,,,,,,,,,,,,,,,,,,,,
107051,0,0,0,0,0,0,_rev,107050,16.637944140880155,_rev,215190,98.4771855985566,collapsed_122516_107051_122505,122505,28.981712531527283,,,,,,,,,,,,,,,,,,,,,,,,,,,
107052,0,0,0,0,0,0,collapsed_107059_107010_107052,107010,702.6395087335623,,107010,16.83649106555645,_rev,107050,97.88970206499613,_rev,215190,16.518289396957474,,,,,,,,,,,,,,,,,,,,,,,,
107054,0,0,0,0,0,0,,107055,450.17233219436037,collapsed_69678_107054_107021,107021,221.38625996331612,collapsed_122510_215224_107054,215224,467.0666485738034,,,,,,,,,,,,,,,,,,,,,,,,,,,
107055,0,0,0,0,0,0,_rev,107054,450.17233219436037,_rev,215224,16.957696050409343,,107050,5.580016277221097,,,,,,,,,,,,,,,,,,,,,,,,,,,
107075,0,0,0,0,0,0,collapsed_107078_107075_107075,107075,162.07640057066274,collapsed_107078_107075_107075,107075,162.07640057066274,collapsed_35020_107075_17097,17097,475.3990019286566,,,,,,,,,,,,,,,,,,,,,,,,,,,
107079,0,0,0,0,0,0,,107080,18.50042381258926,,107080,18.50042381258926,collapsed_122557_122515_107079,122515,27.698429969521946,,,,,,,,,,,,,,,,,,,,,,,,,,,
107080,0,0,0,0,0,0,_rev,107079,18.50042381258926,,107006,18.368127548302102,_rev,107079,18.50042381258926,,,,,,,,,,,,,,,,,,,,,,,,,,,
107091,0,0,0,0,0,0,collapsed_24286_107091_107091,107091,67.20178450296088,collapsed_24286_107091_107091,107091,67.20178450296088,,69255,1.2060370568328889,,,,,,,,,,,,,,,,,,,,,,,,,,,
107198,0,0,0,0,0,0,collapsed_107187_70810_107198,70810,2620.739081170174,collapsed_107271_107198_122668,122668,50.81561993002029,collapsed_107273_107198_122668,122668,61.17294722001681,,,,,,,,,,,,,,,,,,,,,,,,,,,
107562,0,0,0,0,0,0,collapsed_107560_107562_107562,107562,4.994469851658281,collapsed_35356_107565_107562,107565,91.78999336011367,collapsed_107560_107562_107562,107562,4.994469851658281,,,,,,,,,,,,,,,,,,,,,,,,,,,
107563,0,0,0,0,0,0,973044108,107564,19.005472436083654,collapsed_107559_107565_107563,107565,36.3314997703764,1001068402_rev,119569,427.55504358881177,,,,,,,,,,,,,,,,,,,,,,,,,,,
107564,0,0,0,0,0,0,973044108_rev,107563,19.005472436083654,973044111,107565,18.279539709221385,1001068403,119570,427.5691068667433,,,,,,,,,,,,,,,,,,,,,,,,,,,
107565,0,0,0,0,0,0,collapsed_107559_107565_107563,107563,36.3314997703764,973044111_rev,107564,18.279539709221385,collapsed_35356_107565_107562,107562,91.78999336011367,,,,,,,,,,,,,,,,,,,,,,,,,,,
107570,0,0,0,0,0,0,collapsed_107569_107570_74814,74814,235.94200809335246,,124975,28.291553722618385,collapsed_107581_74814_107570,74814,283.65249884437225,,,,,,,,,,,,,,,,,,,,,,,,,,,
107580,0,0,0,0,0,0,collapsed_22936_107580_124975,124975,42.56405005418398,collapsed_107571_107580_123009,123009,136.06419455832327,collapsed_124306_107580_124358,124358,1145.884384291671,,123010,125.99083255327139,,,,,,,,,,,,,,,,,,,,,,,,
107993,0,0,0,0,0,0,collapsed_122717_98932_107993,98932,1676.3177163469227,1026006044,84852,17.585789540637823,1468638714_rev,126380,18.386983182424224,,,,,,,,,,,,,,,,,,,,,,,,,,,
108183,0,0,0,0,0,0,973896703,108184,432.30137372552525,collapsed_108190_108183_108183,108183,110.78258469393855,collapsed_108190_108183_108183,108183,110.78258469393855,,,,,,,,,,,,,,,,,,,,,,,,,,,
108184,0,0,0,0,0,0,973896703_rev,108183,432.30137372552525,collapsed_108186_108184_108184,108184,449.5862175127256,collapsed_108186_108184_108184,108184,449.5862175127256,,,,,,,,,,,,,,,,,,,,,,,,,,,
108229,0,0,0,0,0,0,collapsed_108232_108229_108229,108229,59.79926045770612,collapsed_108232_108229_108229,108229,59.79926045770612,collapsed_108233_108229_108229,108229,59.00416692103751,collapsed_108233_108229_108229,108229,59.00416692103751,,,,,,,,,,,,,,,,,,,,,,,,
108263,0,0,0,0,0,0,974005412,79181,203.94928024181104,collapsed_138044_75894_108263,75894,1190.6718954871976,collapsed_81286_11111_108263,11111,5446.217696176911,,,,,,,,,,,,,,,,,,,,,,,,,,,
108543,0,0,0,0,0,0,collapsed_42044_42045_108543,42045,93.51654351241262,974227757,42041,78.51247995853984,974227758_rev,42045,93.5137915024137,,,,,,,,,,,,,,,,,,,,,,,,,,,
108544,0,0,0,0,0,0,974227756_rev,42042,19.77922093001386,974227759,42045,65.0859256280872,collapsed_33412_33411_108544,33411,153.51882346684113,,,,,,,,,,,,,,,,,,,,,,,,,,,
108604,0,0,0,0,0,0,974523254_rev,105611,233.08323915875806,975270928_rev,109700,17.50347671959224,collapsed_109698_109699_108604,109699,19.331471613893772,,,,,,,,,,,,,,,,,,,,,,,,,,,
108612,0,0,0,0,0,0,974523263,108613,21.58317664250079,1302912619,191798,93.95493799390673,1302912620_rev,109689,349.1754556239508,,,,,,,,,,,,,,,,,,,,,,,,,,,
108613,0,0,0,0,0,0,974523263_rev,108612,21.58317664250079,1051021450_rev,130914,234.79751393047601,1302912621,109688,363.0107629183169,,,,,,,,,,,,,,,,,,,,,,,,,,,
108616,0,0,0,0,0,0,collapsed_191845_108616_191762,191762,30.96479107630288,1302806182_rev,109774,79.79009650751894,1302813399,109761,1.434237830041924,,,,,,,,,,,,,,,,,,,,,,,,,,,
108617,0,0,0,0,0,0,974523266,7214,233.38892988549674,1302806136,108753,19.427277763819564,collapsed_108614_108647_108617,108647,408.15907003400275,collapsed_191847_108617_191848,191848,30.630279374168637,,,,,,,,,,,,,,,,,,,,,,,,
108618,0,0,0,0,0,0,974523267,7214,127.44904523611339,974523287_rev,108642,184.41400586603197,collapsed_191964_108618_191929,191929,13.125919014840907,,,,,,,,,,,,,,,,,,,,,,,,,,,
108619,0,0,0,0,0,0,collapsed_108620_108619_191965,191965,14.052541344480002,1302853948,191965,13.490173165038915,1302853951_rev,191929,89.89763269931498,,,,,,,,,,,,,,,,,,,,,,,,,,,
108621,0,0,0,0,0,0,974523269,108622,11.55672281409965,1302853949_rev,191965,75.33509585290102,1302853950,108622,11.55672281409965,,,,,,,,,,,,,,,,,,,,,,,,,,,
