ID_Cleaned,Bike_lane ,Bike_lane_protection,Parking_on_street ,Road_speed_limit,#_lanes_on_road,Road _surface,Width_of_road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754431,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754432,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754434,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754435,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754440,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754441,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236754455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237252337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237252338,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237252339,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237476519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237476520,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237476521,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237476522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237478897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237478898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237799056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237799061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237799062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237811157,,,,,,ground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238150210,,,,,,compacted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238210342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238236480,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238241366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238262762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238262763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238263644,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238285412,designated,no,,,,paving_stones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238531926,no,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238531927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603506,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603507,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238603511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238614939,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238614940,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775917,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775918,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775919,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775920,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775921,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775923,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775924,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775925,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775926,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775927,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775928,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775929,,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775930,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775931,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775932,no,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775933,no,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775934,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775935,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775936,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775937,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775938,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775939,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775940,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775941,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238775942,dismount,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238981348,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239062237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239062238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239065345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239065346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239069666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239074514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239074515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239074516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239083062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239091765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239091766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239091767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239091768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239091769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239091770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239091771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126603,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126604,,,,,,concrete:plates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126605,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126606,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126607,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126608,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126609,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126610,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126612,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126613,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126614,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126616,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126617,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126618,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126619,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126620,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126621,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126622,,,,,,paved,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126623,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126624,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126625,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126626,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126627,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126628,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126629,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126630,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126631,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126632,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239126633,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239546329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239608678,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239608679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239608680,,no,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239775495,,,,,,gravel,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239882507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239882508,no,,,50,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239882509,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239882510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239882511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239882512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239882513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239885532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239885533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239885534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239898569,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239898570,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239898571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239902246,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239902247,,,,,,concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239956385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240047273,no,,,40,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240079714,,,,5,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240327618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418541,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418543,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418544,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418545,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418546,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418547,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418548,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418554,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240418556,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240429009,,,,,,sett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240448118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240726015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240726016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240726017,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844645,shared_lane,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844653,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844654,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844658,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844659,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844660,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844661,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844662,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844663,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844664,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844665,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844670,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240844671,,,,,1,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241005526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241005527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241005528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241005529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241005530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241005531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158122,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158123,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158124,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158125,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158126,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158127,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158130,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158131,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158132,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158133,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158134,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158135,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158136,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158137,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158142,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158148,yes,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158164,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158165,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158166,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158167,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158169,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158170,,,,,1,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158171,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158172,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158173,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241158175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
