method,origin_node,origin_sa1,destination_node,destination_dzn,path_number,nodes,links
penalty,2340256,20605113315,2331924,211352795,5,"2340256,15097293,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925577,55925575,2338516,2338140,15489037,15489041,2338990,2339460,2339437,2339427,18844051,18844052,18844053,2339373,2339424,2339449,2339498,2338653,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337787,2336850,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571752,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842763,19842762,5705063,5704831,5704726,11642194,11642197,5705381,5704776,5705897,5705753,5705896,5705865,23414268,23414257,13271767,13271768,5705793,13271765,5705850,5705884,5705902,5705936,11762632,13281856,11762633,5705941,13281857,5704989,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703994,5703993,5702911,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,6,"2340256,15097293,15097290,16166237,16166236,2339068,2338704,55925576,55925578,55925577,55925575,2338516,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337787,2336850,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705467,5705262,19842759,19842763,19842762,5705063,5704831,5704726,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5704989,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703994,5703993,5702911,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,7,"2340256,15097293,15097290,16166237,16166236,2339082,55925580,55925582,55925583,55925579,55925578,55925577,55925575,2338516,2338140,15489037,15489041,2338990,2339460,2339437,2339427,18844051,18844052,18844053,2339373,2339424,2339449,2339498,2338653,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337787,2336850,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,5705707,19842751,19842817,19842816,19842818,19842819,19842763,19842762,5705063,5704831,5704726,11642194,11642197,5705381,5704776,5705897,5705753,5705896,5705865,23414268,23414257,13271767,13271768,5705793,13271765,5705850,5705884,5705902,5705936,11762632,13281856,11762633,5705941,13281857,5704989,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703994,5703993,5702911,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,8,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,2336841,2336707,2336556,2336473,2336354,12916505,2336459,15139615,2336548,15339497,15339499,15339506,2337488,2336960,2337012,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703022,5702901,5702752,5702594,5702496,10274937,10274938,5702485,5702531,5702584,11627115,11627116,5703282,21929683,21929684,5703655,5703067,5703097,5703096,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,9,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337926,2338260,2338113,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337787,2336850,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704152,5704545,5704635,5704392,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5704989,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703994,5703993,5702911,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,10,"2340256,2340896,2340657,2340472,55925622,55925621,55925620,2339460,2339437,2339427,18844051,2339011,2339111,2339373,2339424,2339449,2339498,2339643,2339914,2339543,2338919,2339004,2339050,2339063,2339234,2339275,2339401,2339548,2339551,2339606,2339621,2339679,2339761,2339811,2339824,2339906,2339434,2339238,2339026,2339061,2339134,2338916,2338688,2338713,2338298,2337901,2338030,2337611,2337046,15736928,15339507,15339503,12607549,16449553,2336627,2336415,2336044,2335480,2335046,2334771,2334606,2334314,2334169,2333830,2333401,2333019,2332630,2332151,2332026,2331924","5707353,5707443,5707502,18864999,18865000,5707239,5707034,5706908,19842798,5706508,19842797,5706415,5705896,5705865,23414268,23414257,5705668,5705426,5705521,5705792,5705850,5705884,5705902,5705936,23414267,23414256,5706414,5706413,5705984,5705346,5705398,5705446,5705462,5705652,5705578,5705541,5705607,5705633,5705694,5705823,5705734,5705989,5705994,5706059,5706075,5706145,5706241,5706303,5706316,5706407,5706406,5705861,5705656,5705459,5705543,5705542,5705292,5705065,5705064,5704584,5704268,5704267,5703807,5703240,11733709,11627043,11627045,11627044,10144026,6289758,6288404,5702500,6289752,6289751,5702422,5702007,5701361,5700915,5700619,5700445,5700130,5699984,5699543,5699597,5699160,5698752,5698338,11835557,5697789,11835558,5697714"
penalty,2340256,20605113315,2331924,211352795,11,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,12916505,2336459,15139615,2336548,15339497,15339499,15339506,2337488,2336960,2337012,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274941,10274938,5702485,5702531,5702584,11627115,11627116,5703282,21929683,21929684,5703655,5703067,5703097,5703096,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,12,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2335757,2335792,2335842,2335979,2336030,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702791,5702155,5701706,5701763,5701937,5701996,5702020,5702053,5702061,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,13,"2340256,15097293,15097290,2340472,2340802,2340993,2340431,2340392,2340247,2339918,2339898,2340021,2339986,2340032,2340070,2340363,2340421,2340153,2340193,2340523,2340688,2340285,2339914,2339543,2338919,2337549,2336929,2335918,2335601,2335728,2335794,2335282,2335281,2335146,15339448,15339453,15339457,15339452,15339456,15339460,15339461,2333280,2332810,2332846,2332907,2332463,2331777,2331807,2332520,54205188,54205182,63473339,63473340,2333717,2333756,2333778,51524484,2333908,2333931,2333976,2333227,2332839,2332438,2332405,2331924","11571753,11571758,11571755,11571757,5706868,11571751,5707035,5707400,5707602,5707601,5707479,5706988,5706941,5706774,5706418,5706526,5706525,5706512,5706536,5706584,5706904,5706972,5707017,5707016,5706716,5706692,5707001,5707083,5707277,5707276,5706818,5706413,5705984,5704274,5705294,5703226,5703732,5702365,5703005,5701856,5701635,5701708,5701707,5701283,5701284,5701165,11627059,5701023,11627557,11627556,11627064,11627058,5700392,5700531,5700611,5700607,5699024,5698574,5698628,5698558,5698627,5698171,6289704,6289703,5698232,19239868,19240149,19240150,19240151,5698660,5698317,21792515,5699491,5699528,5699552,5699621,5699694,5699722,5699775,5699374,5699774,5698971,5698566,5698147,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,14,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2338208,2337843,2337885,2337926,2338260,2338113,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337787,2336850,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,16979653,16979654,5704701,5704482,5704110,5704152,5704545,5704635,5704392,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5704989,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703994,5703993,5702911,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,15,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15339509,15339517,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2337200,2337219,2337270,2336094,2336203,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,5703358,11627607,11627610,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5704989,5703336,5703395,5703394,5702187,5702186,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,16,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2335842,2335979,2336030,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5702855,5702290,5701937,5701996,5702020,5702053,5702061,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,17,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,15339506,2337488,2336960,2337012,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5703282,21929683,21929684,5703655,5703067,5703097,5703096,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,18,"2340256,2340896,2341404,2341477,2341550,2341639,2341665,2341438,2341279,2341083,2341676,2341397,2341136,2341118,2341316,2341327,2341766,54205260,54205261,13163079,2341979,2342017,2342044,2342073,2342139,2342205,2342268,12575759,2342405,2342460,2342512,2342619,2342176,2341529,2341145,2341271,2340738,2339548,2339551,2338676,2338205,2338238,2337466,2336361,2336420,2336502,2336513,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,12526984,2333602,2333291,63473340,2333717,2333756,2334361,2333931,2333976,2333227,2332839,2332438,2332405,2331924","5707353,5707443,5707502,5708063,5708155,5708234,5708330,5708362,5708360,5708102,5707927,5708375,5708374,5708053,5707755,5707970,5707980,5708467,5708583,5708632,5708653,5708651,5708682,5708723,5708748,5708780,5708851,5708869,5708932,5709008,5708956,5709088,5709168,5709236,5709294,5709410,5709409,5708992,5708510,5708459,5708894,5708209,5707918,5707917,5707333,5705994,5705993,5705018,5704518,5704517,5703633,5702430,5702528,5702471,5702541,5702540,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5700005,5699982,5699361,21792514,5699037,5699491,5699528,5700181,19923509,5700018,5700180,5699775,5699374,5699774,5698971,5698566,5698147,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,19,"2340256,15097293,15097290,16166237,49161157,2339523,2339792,53944645,53944644,53944641,2338300,2338066,15596779,2337964,2337868,2337817,2337805,2337790,2337843,2337885,2337926,2338260,2338113,2338140,15489037,15489039,2338401,2338477,2338514,2338578,2338653,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337787,2336850,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,56720278,2334886,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,5705833,5705968,5706275,19207703,19207702,19208018,19207699,5704588,5704312,5704280,5704202,5704090,5704031,5704018,5704064,5704110,5704152,5704545,5704635,5704392,11642194,11642193,11642192,5704791,5704729,5704753,5704830,5704911,5704936,5704990,5704989,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703994,5703993,5702911,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,19923511,19923512,5700841,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
penalty,2340256,20605113315,2331924,211352795,20,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,15139616,15139615,2336548,15339497,15339499,15339506,2337488,2336960,2337012,2336493,2336087,2335888,2335926,2336027,2335231,2335295,35118142,2335360,2335434,2335509,2335601,2335918,2335728,2335794,2335877,2335969,2335281,2335146,2335247,2335338,2335278,2335019,2335184,43913261,43913262,43913263,43913264,43913265,43913266,15339486,2334970,2334519,2334051,2333602,2333291,63473340,63473339,63473338,2332930,2332967,2333035,2333051,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581400,11581392,5702584,11627115,11627116,5703282,21929683,21929684,5703655,5703067,5703097,5703096,5702517,5702060,5701868,5701991,5701990,6289741,6289740,6291519,14297725,14297726,5701317,10139599,10139598,5701495,5701426,5701856,5701992,5701993,5701708,5701804,5701921,5701920,5701165,5701137,5701103,5701222,5701221,5701164,5701065,11627055,16231796,11627554,11627552,11627551,11627553,11627049,11627051,11627050,19923510,5700341,5699853,5699361,21792514,5699037,21792515,5698659,5698649,5698694,5698726,5698848,5698785,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,21,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,15339457,15339452,2333947,2333272,2333372,2333659,2332658,2332725,2332810,2332846,2332907,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,11627063,11627064,11627058,11627057,5699742,5699122,5699428,5699427,5698444,5698539,5698574,5698628,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,22,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2333383,2332907,2332463,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699712,5699135,5698558,5698627,5698231,5698295,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,23,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334514,2334575,2334212,2334026,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,5700338,5700355,5700363,5700412,5700411,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,24,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2334212,2334026,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5700023,5700022,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
link_elimination,2340256,20605113315,2331924,211352795,25,"2340256,15097293,15097290,16166237,16166236,2339068,2337986,2337885,2337303,2336944,13685994,2337058,15139622,2337157,15139619,15139617,2336548,15339497,15339499,2336748,2336802,2336960,2337012,2337031,2337089,2337153,2337164,2337186,2337200,2337219,2337270,2337351,2337425,2337549,2337632,2337692,2337105,2335794,2335877,2335969,2335977,2336043,2336181,2335724,2335338,2335278,2335019,2335184,43913261,43913262,43913259,2334781,2334476,2334093,2333921,2334026,2332585,2332520,54205188,54205182,2332247,2331991,63473331,2332170,2332274,2332300,2332377,2332405,2331924","11571753,11571758,11571755,11571757,11571750,11754744,11754743,5705364,5704222,5704109,5703433,5703072,10274940,10274939,5703159,11581399,11581398,11581396,11581397,11581393,11627115,11627116,5702792,5702719,5702661,5702856,5703041,5703067,5703097,5703119,5703130,5703182,5703262,5703277,5703290,5703305,5703314,5703336,5703395,5703469,5703498,5703563,5703510,5703580,5703599,5703672,5703733,5703828,5703888,5703887,5703202,5702716,5701804,5701921,5701933,5702006,5702165,5702164,5701632,5701221,5701164,5701065,11627055,16231796,11627056,5700610,17259272,17259271,5700628,17259282,17259281,5699902,5699832,5698605,5698913,5698477,5699831,5698294,19239868,19240149,19240150,19240151,5698020,5697954,5697697,5697781,5697874,5697908,5697985,5698008,5698087,5698115,5697720,5698114"
